date,sku_id,product_name,category,vendor,warehouse_location,sales_channel,units_sold,stock_level,reorder_point,supplier_lead_time_days,unit_cost,unit_price,revenue,on_promotion,discount_pct,temperature_c,customer_rating
2025-09-13,SKU109,Gym Bag,Fitness,Vendor C,West,Online,20.0,219.0,45,12,73.66,161.49,3229.8,True,28.0,22.9,4.5
2025-03-09,SKU105,Sunglasses,Accessories,Vendor A,North,Online,25.0,81.0,59,3,85.64,143.16,3579.0,False,0.0,26.5,4.6
2025-11-27,SKU102,Running Shoes,Footwear,Vendor B,West,Online,95.0,253.0,51,14,48.81,90.37,8585.15,False,0.0,28.1,3.8
2025-12-22,SKU109,Gym Bag,Fitness,Vendor C,West,Online,20.0,51.0,45,12,73.66,161.49,3229.8,False,0.0,28.1,4.5
2025-04-08,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,14.0,165.0,74,6,33.5,57.73,808.22,False,0.0,19.1,4.2
2025-01-15,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,14.0,146.0,74,6,33.5,57.73,808.22,False,0.0,22.4,4.8
2025-07-15,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,120.0,121.0,87,9,71.61,120.54,14464.8,True,12.0,32.6,4.7
2025-12-27,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,122.0,128.0,74,13,46.67,72.31,8821.82,False,0.0,35.6,4.2
2025-04-13,SKU110,Smart Watch,Electronics,Vendor D,North,Online,100.0,151.0,88,6,77.96,163.29,16329.0,False,0.0,18.4,4.4
2025-10-15,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,72.0,295.0,87,9,71.61,120.54,8678.88,False,0.0,23.9,4.6
2025-04-29,SKU109,Gym Bag,Fitness,Vendor C,West,Online,12.0,46.0,45,12,73.66,161.49,1937.88,False,0.0,39.0,4.5
2025-10-13,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,53.0,203.0,87,9,71.61,120.54,6388.62,False,0.0,23.7,3.3
2025-09-30,SKU108,Sports Socks,Apparel,Vendor B,East,Online,59.0,199.0,64,3,56.21,111.36,6570.24,False,0.0,24.8,4.6
2025-05-15,SKU109,Gym Bag,Fitness,Vendor C,West,Online,10.0,74.0,45,12,73.66,161.49,1614.9,False,0.0,18.7,3.9
2025-09-09,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,48.0,73.0,42,8,28.05,51.04,2449.92,False,0.0,23.9,4.3
2025-05-13,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,21.0,81.0,79,12,24.6,52.01,1092.21,False,0.0,23.2,5.0
2025-01-02,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,41.0,260.0,87,9,71.61,120.54,4942.14,False,0.0,23.6,4.1
2025-03-04,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,25.0,206.0,59,3,85.64,143.16,3579.0,False,0.0,24.9,4.0
2025-04-28,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,22.0,133.0,74,6,33.5,57.73,1270.06,False,0.0,23.8,4.6
2025-05-16,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,39.0,112.0,42,8,28.05,51.04,1990.56,False,0.0,29.2,4.5
2025-09-14,SKU109,Gym Bag,Fitness,Vendor C,West,Online,28.0,191.0,45,12,73.66,161.49,4521.72,True,37.0,27.4,4.5
2025-12-13,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,113.0,140.0,42,8,28.05,51.04,5767.52,False,0.0,24.7,3.2
2025-08-31,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,36.0,241.0,79,12,24.6,52.01,1872.36,False,0.0,27.4,3.9
2025-09-06,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,26.0,207.0,70,9,49.68,111.64,2902.64,False,0.0,34.6,4.3
2025-11-13,SKU106,Denim Jeans,Apparel,Vendor C,South,Wholesale,101.0,175.0,87,9,71.61,120.54,12174.54,False,0.0,30.3,4.4
2025-06-24,SKU109,Gym Bag,Fitness,Vendor C,West,Online,12.0,267.0,45,12,73.66,161.49,1937.88,False,0.0,26.7,4.4
2025-05-10,SKU111,Water Bottle,Fitness,Vendor A,North,Online,26.0,164.0,79,12,24.6,52.01,1352.26,False,0.0,24.4,4.4
2025-06-09,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,23.0,164.0,59,3,85.64,143.16,3292.68,False,0.0,25.4,3.4
2025-11-10,SKU111,Water Bottle,Fitness,Vendor A,North,Online,36.0,202.0,79,12,24.6,52.01,1872.36,False,0.0,33.3,4.6
2025-08-16,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,81.0,189.0,74,13,46.67,72.31,5857.11,False,0.0,24.2,4.1
2025-12-28,SKU102,Running Shoes,Footwear,Vendor B,West,Online,90.0,263.0,51,14,48.81,90.37,8133.3,False,0.0,16.3,4.3
2025-05-23,SKU105,Sunglasses,Accessories,Vendor A,North,Online,17.0,155.0,59,3,85.64,143.16,2433.72,False,0.0,22.0,4.6
2025-03-14,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,51.0,198.0,87,9,71.61,120.54,6147.54,False,0.0,24.7,4.0
2025-03-01,SKU105,Sunglasses,Accessories,Vendor A,North,Online,33.0,284.0,59,3,85.64,143.16,4724.28,False,0.0,18.5,4.0
2025-08-18,SKU102,Running Shoes,Footwear,Vendor B,West,Wholesale,59.0,269.0,51,14,48.81,90.37,5331.83,False,0.0,34.6,4.0
2025-12-20,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,36.0,163.0,74,6,33.5,57.73,2078.28,False,0.0,41.8,4.1
2025-10-04,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Wholesale,52.0,315.0,74,6,33.5,57.73,3001.96,True,17.0,46.8,3.6
2025-01-25,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,53.0,191.0,64,3,56.21,111.36,5902.08,False,0.0,16.5,5.0
2025-01-25,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,33.0,292.0,70,9,49.68,111.64,3684.12,True,12.0,19.9,5.0
2025-01-13,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,17.0,172.0,74,6,33.5,57.73,981.41,False,0.0,24.0,4.4
2025-07-09,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,21.0,245.0,74,6,33.5,57.73,1212.33,False,0.0,18.2,3.6
2025-05-18,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,62.0,116.0,73,11,65.48,148.54,9209.48,False,0.0,31.4,4.7
2025-03-20,SKU104,Protein Powder,Health,Vendor B,East,Online,16.0,175.0,70,9,49.68,111.64,1786.24,False,0.0,4.2,3.6
2025-03-11,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,38.0,180.0,74,6,33.5,57.73,2193.74,True,16.0,32.8,4.3
2025-03-26,SKU106,Denim Jeans,Apparel,Vendor C,South,Wholesale,68.0,104.0,87,9,71.61,120.54,8196.72,False,0.0,23.3,3.9
2025-11-15,SKU108,Sports Socks,Apparel,Vendor B,East,Online,99.0,96.0,64,3,56.21,111.36,11024.64,False,0.0,30.5,4.1
2025-08-23,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,76.0,236.0,88,6,77.96,163.29,12410.04,False,0.0,25.7,4.1
2025-09-04,SKU102,Running Shoes,Footwear,Vendor B,West,Online,67.0,161.0,51,14,48.81,90.37,6054.79,False,0.0,22.2,4.5
2025-04-10,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,48.0,121.0,42,8,28.05,51.04,2449.92,False,0.0,25.1,4.7
2025-06-02,SKU112,Hoodie,Apparel,Vendor B,South,Online,47.0,149.0,73,11,65.48,148.54,6981.38,False,0.0,19.7,4.2
2025-02-09,SKU109,Gym Bag,Fitness,Vendor C,West,Online,11.0,99.0,45,12,73.66,161.49,1776.39,False,0.0,28.5,3.9
2025-04-24,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,50.0,272.0,87,9,71.61,120.54,6027.0,False,0.0,26.9,4.7
2025-06-03,SKU103,Yoga Mat,Fitness,Vendor C,East,Wholesale,86.0,81.0,42,8,28.05,51.04,4389.44,True,39.0,29.4,4.4
2025-11-30,SKU112,Hoodie,Apparel,Vendor B,South,Online,100.0,127.0,73,11,65.48,148.54,14854.0,False,0.0,20.4,4.5
2025-10-25,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,65.0,140.0,42,8,28.05,51.04,3317.6,False,0.0,25.0,4.0
2025-03-26,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,16.0,62.0,45,12,73.66,161.49,2583.84,False,0.0,33.6,4.4
2025-11-02,SKU102,Running Shoes,Footwear,Vendor B,West,Online,129.0,206.0,51,14,48.81,90.37,11657.73,False,0.0,20.8,4.0
2025-01-06,SKU102,Running Shoes,Footwear,Vendor B,West,Online,38.0,187.0,51,14,48.81,90.37,3434.06,False,0.0,29.8,2.8
2025-07-19,SKU102,Running Shoes,Footwear,Vendor B,West,Online,88.0,59.0,51,14,48.81,90.37,7952.56,False,0.0,26.1,3.7
2025-06-22,SKU104,Protein Powder,Health,Vendor B,East,Wholesale,41.0,81.0,70,9,49.68,111.64,4577.24,True,18.0,15.7,4.4
2025-01-29,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,12.0,118.0,74,6,33.5,57.73,692.76,False,0.0,10.5,3.4
2025-04-08,SKU112,Hoodie,Apparel,Vendor B,South,Online,47.0,232.0,73,11,65.48,148.54,6981.38,False,0.0,29.2,5.0
2025-08-19,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,41.0,193.0,42,8,28.05,51.04,2092.64,False,0.0,32.3,4.5
2025-07-06,SKU104,Protein Powder,Health,Vendor B,East,Online,25.0,209.0,70,9,49.68,111.64,2791.0,False,0.0,13.4,4.3
2025-01-10,SKU109,Gym Bag,Fitness,Vendor C,West,Online,6.0,118.0,45,12,73.66,161.49,968.94,False,0.0,5.8,5.0
2025-12-22,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,81.0,176.0,42,8,28.05,51.04,4134.24,False,0.0,17.2,5.0
2025-12-30,SKU110,Smart Watch,Electronics,Vendor D,North,Online,89.0,231.0,88,6,77.96,163.29,14532.81,False,0.0,22.3,3.9
2025-08-21,SKU108,Sports Socks,Apparel,Vendor B,East,Online,63.0,84.0,64,3,56.21,111.36,7015.68,False,0.0,26.8,3.7
2025-08-09,SKU103,Yoga Mat,Fitness,Vendor C,East,Wholesale,72.0,129.0,42,8,28.05,51.04,3674.88,False,0.0,23.0,3.2
2025-11-16,SKU111,Water Bottle,Fitness,Vendor A,North,Online,51.0,87.0,79,12,24.6,52.01,2652.51,False,0.0,21.1,3.7
2025-07-12,SKU112,Hoodie,Apparel,Vendor B,South,Online,78.0,204.0,73,11,65.48,148.54,11586.12,True,34.0,15.1,4.2
2025-03-20,SKU109,Gym Bag,Fitness,Vendor C,West,Online,12.0,147.0,45,12,73.66,161.49,1937.88,False,0.0,27.1,3.5
2025-11-02,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,117.0,204.0,64,3,56.21,111.36,13029.12,False,0.0,40.0,3.8
2025-08-25,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,59.0,213.0,74,13,46.67,72.31,4266.29,False,0.0,29.5,4.7
2025-01-15,SKU112,Hoodie,Apparel,Vendor B,South,Online,26.0,143.0,73,11,65.48,148.54,3862.04,False,0.0,20.4,4.9
2025-09-20,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,85.0,347.0,87,9,71.61,120.54,10245.9,False,0.0,10.3,4.3
2025-12-23,SKU102,Running Shoes,Footwear,Vendor B,West,Online,100.0,134.0,51,14,48.81,90.37,9037.0,False,0.0,30.3,3.9
2025-02-28,SKU112,Hoodie,Apparel,Vendor B,South,Online,53.0,209.0,73,11,65.48,148.54,7872.62,False,0.0,30.9,3.3
2025-05-29,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,41.0,153.0,73,11,65.48,148.54,6090.14,False,0.0,17.7,3.9
2025-03-22,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,22.0,205.0,74,6,33.5,57.73,1270.06,False,0.0,22.2,4.5
2025-04-14,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,19.0,68.0,59,3,85.64,143.16,2720.04,False,0.0,32.6,4.7
2025-09-04,SKU104,Protein Powder,Health,Vendor B,East,Wholesale,20.0,254.0,70,9,49.68,111.64,2232.8,False,0.0,24.3,3.6
2025-05-10,SKU108,Sports Socks,Apparel,Vendor B,East,Online,83.0,174.0,64,3,56.21,111.36,9242.88,False,0.0,19.3,5.0
2025-05-07,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,46.0,101.0,42,8,28.05,51.04,2347.84,False,0.0,35.7,4.2
2025-06-12,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,30.0,91.0,79,12,24.6,52.01,1560.3,False,0.0,27.1,4.4
2025-03-27,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,79.0,321.0,88,6,77.96,163.29,12899.91,False,0.0,17.2,4.0
2025-10-31,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,24.0,183.0,79,12,24.6,52.01,1248.24,False,0.0,16.4,4.3
2025-02-03,SKU111,Water Bottle,Fitness,Vendor A,North,Online,18.0,225.0,79,12,24.6,52.01,936.18,False,0.0,19.2,4.3
2025-01-22,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,30.0,237.0,74,6,33.5,57.73,1731.9,True,30.0,30.5,4.8
2025-07-20,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,27.0,275.0,74,6,33.5,57.73,1558.71,False,0.0,38.4,4.5
2025-01-18,SKU105,Sunglasses,Accessories,Vendor A,North,Online,22.0,121.0,59,3,85.64,143.16,3149.52,False,0.0,21.7,3.6
2025-04-09,SKU102,Running Shoes,Footwear,Vendor B,West,Online,61.0,203.0,51,14,48.81,90.37,5512.57,False,0.0,32.9,4.9
2025-07-30,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,46.0,194.0,74,13,46.67,72.31,3326.26,False,0.0,27.9,3.5
2025-09-29,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,50.0,206.0,88,6,77.96,163.29,8164.5,False,0.0,31.2,4.1
2025-03-21,SKU105,Sunglasses,Accessories,Vendor A,North,Online,15.0,295.0,59,3,85.64,143.16,2147.4,False,0.0,9.4,4.1
2025-06-01,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,76.0,167.0,74,13,46.67,72.31,5495.56,False,0.0,31.0,4.0
2025-06-29,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,72.0,83.0,42,8,28.05,51.04,3674.88,False,0.0,33.6,3.4
2025-02-24,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,44.0,129.0,73,11,65.48,148.54,6535.76,True,39.0,17.2,4.3
2025-07-25,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,66.0,223.0,87,9,71.61,120.54,7955.64,False,0.0,23.5,3.8
2025-01-25,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,43.0,130.0,51,14,48.81,90.37,3885.91,False,0.0,29.5,4.8
2025-03-11,SKU105,Sunglasses,Accessories,Vendor A,North,Online,21.0,302.0,59,3,85.64,143.16,3006.36,False,0.0,18.4,4.2
2025-07-04,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,42.0,104.0,73,11,65.48,148.54,6238.68,False,0.0,18.3,4.3
2025-07-19,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,57.0,261.0,73,11,65.48,148.54,8466.78,False,0.0,31.3,3.4
2025-12-16,SKU111,Water Bottle,Fitness,Vendor A,North,Online,33.0,244.0,79,12,24.6,52.01,1716.33,False,0.0,30.8,4.3
2025-09-22,SKU112,Hoodie,Apparel,Vendor B,South,Online,35.0,219.0,73,11,65.48,148.54,5198.9,False,0.0,17.8,3.2
2025-10-18,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,90.0,245.0,87,9,71.61,120.54,10848.6,False,0.0,28.9,4.5
2025-07-19,SKU104,Protein Powder,Health,Vendor B,East,Online,28.0,157.0,70,9,49.68,111.64,3125.92,False,0.0,19.7,3.7
2025-10-11,SKU108,Sports Socks,Apparel,Vendor B,East,Online,78.0,205.0,64,3,56.21,111.36,8686.08,False,0.0,39.5,4.3
2025-04-25,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,34.0,95.0,74,13,46.67,72.31,2458.54,False,0.0,19.9,3.6
2025-04-09,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,17.0,148.0,74,6,33.5,57.73,981.41,False,0.0,30.5,4.3
2025-03-29,SKU108,Sports Socks,Apparel,Vendor B,East,Online,95.0,172.0,64,3,56.21,111.36,10579.2,False,0.0,21.7,4.1
2025-05-20,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,38.0,88.0,64,3,56.21,111.36,4231.68,False,0.0,23.8,5.0
2025-04-14,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,40.0,47.0,42,8,28.05,51.04,2041.6,False,0.0,38.9,4.4
2025-05-30,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,54.0,211.0,87,9,71.61,120.54,6509.16,False,0.0,21.5,4.1
2025-06-16,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,51.0,197.0,64,3,56.21,111.36,5679.36,False,0.0,36.0,3.8
2025-01-18,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,48.0,237.0,42,8,28.05,51.04,2449.92,False,0.0,29.2,3.8
2025-01-26,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,47.0,214.0,42,8,28.05,51.04,2398.88,False,0.0,25.7,4.3
2025-06-02,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,12.0,90.0,45,12,73.66,161.49,1937.88,True,39.0,24.1,3.2
2025-11-12,SKU102,Running Shoes,Footwear,Vendor B,West,Retail Store,67.0,101.0,51,14,48.81,90.37,6054.79,False,0.0,23.9,5.0
2025-11-07,SKU107,Baseball Cap,Accessories,Vendor A,South,Wholesale,75.0,178.0,74,13,46.67,72.31,5423.25,False,0.0,25.9,3.5
2025-09-21,SKU102,Running Shoes,Footwear,Vendor B,West,Online,,267.0,51,14,48.81,90.37,6416.27,False,0.0,21.0,3.8
2025-09-30,SKU110,Smart Watch,Electronics,Vendor D,North,Online,59.0,147.0,88,6,77.96,163.29,9634.11,False,0.0,25.7,3.5
2025-07-03,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,25.0,164.0,59,3,85.64,143.16,3579.0,True,11.0,41.5,3.7
2025-06-01,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,21.0,241.0,74,6,33.5,57.73,1212.33,False,0.0,33.2,4.7
2025-05-13,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,47.0,192.0,88,6,77.96,163.29,7674.63,False,0.0,26.5,4.3
2025-11-20,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,32.0,86.0,79,12,24.6,52.01,1664.32,False,0.0,20.1,3.6
2025-06-20,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,66.0,204.0,64,3,56.21,111.36,7349.76,False,0.0,26.7,4.8
2025-10-22,SKU102,Running Shoes,Footwear,Vendor B,West,Online,45.0,158.0,51,14,48.81,90.37,4066.65,False,0.0,16.6,3.8
2025-08-18,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,58.0,185.0,74,13,46.67,72.31,4193.98,False,0.0,17.5,4.2
2025-01-12,SKU112,Hoodie,Apparel,Vendor B,South,Online,39.0,263.0,73,11,65.48,148.54,5793.06,False,0.0,20.0,4.4
2025-07-25,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,49.0,119.0,73,11,65.48,148.54,7278.46,False,0.0,33.3,4.3
2025-08-04,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,13.0,137.0,45,12,73.66,161.49,2099.37,False,0.0,30.7,4.5
2025-07-04,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,44.0,189.0,74,13,46.67,72.31,3181.64,False,0.0,17.4,4.1
2025-11-06,SKU103,Yoga Mat,Fitness,Vendor C,East,Retail Store,60.0,166.0,42,8,28.05,51.04,3062.4,False,0.0,26.8,4.6
2025-10-21,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,29.0,266.0,79,12,24.6,52.01,1508.29,False,0.0,34.6,4.1
2025-06-24,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,16.0,97.0,74,6,33.5,57.73,923.68,False,0.0,33.9,4.3
2025-01-27,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,16.0,144.0,74,6,33.5,57.73,923.68,False,0.0,16.8,4.7
2025-07-28,SKU108,Sports Socks,Apparel,Vendor B,East,Online,44.0,82.0,64,3,56.21,111.36,4899.84,False,0.0,30.6,3.3
2025-11-13,SKU110,Smart Watch,Electronics,Vendor D,North,Retail Store,,264.0,88,6,77.96,163.29,14042.94,False,0.0,36.6,4.3
2025-04-21,SKU111,Water Bottle,Fitness,Vendor A,North,Retail Store,16.0,163.0,79,12,24.6,52.01,832.16,False,0.0,32.6,4.5
2025-08-13,SKU112,Hoodie,Apparel,Vendor B,South,Online,34.0,140.0,73,11,65.48,148.54,5050.36,False,0.0,24.0,3.7
2025-01-26,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,69.0,210.0,87,9,71.61,120.54,8317.26,False,0.0,40.3,4.9
2025-05-17,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Wholesale,24.0,219.0,74,6,33.5,57.73,1385.52,False,0.0,25.6,4.6
2025-01-20,SKU110,Smart Watch,Electronics,Vendor D,North,Online,42.0,245.0,88,6,77.96,163.29,6858.18,False,0.0,29.7,3.4
2025-04-07,SKU110,Smart Watch,Electronics,Vendor D,North,Online,91.0,296.0,88,6,77.96,163.29,14859.39,True,36.0,25.7,4.2
2025-06-05,SKU105,Sunglasses,Accessories,Vendor A,North,Online,27.0,269.0,59,3,85.64,143.16,3865.32,False,0.0,30.1,4.7
2025-06-25,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,20.0,272.0,70,9,49.68,111.64,2232.8,True,21.0,25.1,4.2
2025-12-09,SKU111,Water Bottle,Fitness,Vendor A,North,Online,34.0,118.0,79,12,24.6,52.01,1768.34,False,0.0,20.2,3.8
2025-06-11,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,61.0,227.0,74,13,46.67,72.31,4410.91,False,0.0,11.9,3.8
2025-05-21,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,18.0,146.0,70,9,49.68,111.64,2009.52,False,0.0,43.2,4.4
2025-06-03,SKU109,Gym Bag,Fitness,Vendor C,West,Retail Store,8.0,82.0,45,12,73.66,161.49,1291.92,False,0.0,24.9,4.0
2025-07-05,SKU112,Hoodie,Apparel,Vendor B,South,Retail Store,53.0,325.0,73,11,65.48,148.54,7872.62,False,0.0,19.6,4.2
2025-11-16,SKU106,Denim Jeans,Apparel,Vendor C,South,Wholesale,217.0,219.0,87,9,71.61,120.54,26157.18,True,35.0,14.6,4.5
2025-09-17,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,22.0,85.0,59,3,85.64,143.16,3149.52,False,0.0,12.8,3.8
2025-10-02,SKU105,Sunglasses,Accessories,Vendor A,North,Online,20.0,165.0,59,3,85.64,143.16,2863.2,False,0.0,32.6,3.6
2025-07-30,SKU104,Protein Powder,Health,Vendor B,East,Online,28.0,177.0,70,9,49.68,111.64,3125.92,False,0.0,37.4,3.8
2025-01-19,SKU111,Water Bottle,Fitness,Vendor A,North,Online,19.0,245.0,79,12,24.6,52.01,988.19,False,0.0,20.8,3.9
2025-07-25,SKU110,Smart Watch,Electronics,Vendor D,North,Wholesale,68.0,349.0,88,6,77.96,163.29,11103.72,False,0.0,33.8,4.7
2025-10-10,SKU111,Water Bottle,Fitness,Vendor A,North,Wholesale,25.0,187.0,79,12,24.6,52.01,1300.25,False,0.0,29.4,4.6
2025-02-17,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,51.0,292.0,74,13,46.67,72.31,3687.81,False,0.0,36.1,4.7
2025-04-02,SKU105,Sunglasses,Accessories,Vendor A,North,Wholesale,19.0,186.0,59,3,85.64,143.16,2720.04,False,0.0,23.7,3.8
2025-12-26,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,74.0,250.0,74,13,46.67,72.31,5350.94,False,0.0,28.6,3.3
2025-04-21,SKU108,Sports Socks,Apparel,Vendor B,East,Retail Store,97.0,119.0,64,3,56.21,111.36,10801.92,True,17.0,20.0,4.0
2025-07-12,SKU109,Gym Bag,Fitness,Vendor C,West,Wholesale,30.0,196.0,45,12,73.66,161.49,4844.7,True,37.0,30.2,4.4
2025-12-22,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,70.0,194.0,74,13,46.67,72.31,5061.7,False,0.0,27.7,3.7
2025-02-16,SKU105,Sunglasses,Accessories,Vendor A,North,Online,26.0,125.0,59,3,85.64,143.16,3722.16,False,0.0,31.5,4.2
2025-03-05,SKU104,Protein Powder,Health,Vendor B,East,Online,21.0,220.0,70,9,49.68,111.64,2344.44,False,0.0,26.3,4.0
2025-11-27,SKU108,Sports Socks,Apparel,Vendor B,East,Wholesale,131.0,64.0,64,3,56.21,111.36,14588.16,True,22.0,38.3,3.9
2025-10-04,SKU104,Protein Powder,Health,Vendor B,East,Retail Store,32.0,254.0,70,9,49.68,111.64,3572.48,False,0.0,23.2,4.6
2025-08-29,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,15.0,80.0,74,6,33.5,57.73,865.95,False,0.0,35.5,3.5
2025-06-16,SKU103,Yoga Mat,Fitness,Vendor C,East,Online,32.0,262.0,42,8,28.05,51.04,1633.28,False,0.0,32.3,4.1
2025-08-01,SKU110,Smart Watch,Electronics,Vendor D,North,Online,79.0,193.0,88,6,77.96,163.29,12899.91,False,0.0,34.1,3.9
2025-07-02,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,50.0,281.0,74,13,46.67,72.31,3615.5,False,0.0,21.6,4.0
2025-12-31,SKU106,Denim Jeans,Apparel,Vendor C,South,Retail Store,106.0,202.0,87,9,71.61,120.54,12777.24,False,0.0,11.6,4.3
2025-11-15,SKU106,Denim Jeans,Apparel,Vendor C,South,Online,235.0,157.0,87,9,71.61,120.54,28326.9,True,20.0,23.0,4.6
2025-09-07,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,48.0,324.0,59,3,85.64,143.16,6871.68,True,13.0,12.7,4.1
2025-07-20,SKU107,Baseball Cap,Accessories,Vendor A,South,Online,75.0,94.0,74,13,46.67,72.31,5423.25,False,0.0,25.2,4.5
2025-02-19,SKU108,Sports Socks,Apparel,Vendor B,East,Online,34.0,289.0,64,3,56.21,111.36,3786.24,False,0.0,14.4,4.3
2025-07-09,SKU105,Sunglasses,Accessories,Vendor A,North,Online,27.0,234.0,59,3,85.64,143.16,3865.32,False,0.0,24.6,4.1
2025-06-27,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Retail Store,14.0,239.0,74,6,33.5,57.73,808.22,False,0.0,24.3,4.3
2025-02-24,SKU107,Baseball Cap,Accessories,Vendor A,South,Retail Store,47.0,87.0,74,13,46.67,72.31,3398.57,False,0.0,17.6,4.2
2025-02-06,SKU105,Sunglasses,Accessories,Vendor A,North,Retail Store,17.0,145.0,59,3,85.64,143.16,2433.72,False,0.0,20.4,4.6
2025-01-28,SKU101,Cotton T-Shirt,Apparel,Vendor A,North,Online,14.0,130.0,74,6,33.5,57.73,808.22,False,0.0,29.0,5.0
